Ticker,Company,Sector,Industry,Country,Market Cap,Price,Change (%),Volume,Price to Earnings Ratio,Price to Earnings,Forward Price to Earnings,Price/Earnings to Growth,Price to Sales,Price to Book,Price to Cash,Price to Free Cash Flow,Earnings Per Share This Year (%),Earnings Per Share Next Year (%),Earnings Per Share Past 5 Years (%),Earnings Per Share Next 5 Years (%),Sales Past 5 Years (%),Dividend (%),Return on Assets (%),Return on Equity (%),Return on Investment (%),Current Ratio,Quick Ratio,Long-Term Debt to Equity,Debt to Equity,Gross Margin (%),Operating Margin (%),Profit Margin,Outstanding Shares,Float,Insider Ownership (%),Insider Transactions (%),Institutional Ownership (%),Float Short (%),Short Ratio,Average Volume,Performance (Week) (%),Performance (Month) (%),Performance (Quarter) (%),Performance (Half Year) (%),Performance (Year) (%),Performance (Year to Date) (%),Volatility (Week) (%),Volatility (Month) (%),Analyst Recommendation,Relative Volume,Beta,Average True Range,Simple Moving Average (20) (%),Simple Moving Average (50) (%),Simple Moving Average (200) (%),Yearly High (%),Yearly Low (%),Relative Strength Index,Change from Open (%),Gap (%),Volume2
SFBC,Sound Financial Bancorp Inc,Financial,Banks - Regional,USA,96140000,37.41,0.03,93,10.65,10.8,-,-,1.8,0.97,-,12.15,,,11.04,,7.56,2,0.91,9.38,7.81,0.19,-,0.16,0.57,,20.56,16.87%,2580000,2150000,16.14,0.172,-0.66,0.08,0.65,2480,5.83,3.27,1.17,5.45,0,-3.36,1.23,0.61,-,0.17,0.59,0.54,4.41,3.77,1.4,-7.33,14.07,62.36,3.89,-2.33,93
SFBS,ServisFirst Bancshares Inc,Financial,Banks - Regional,USA,3100000000,56.97,0.3,20510,13.35,13.45,16.14,-,3.99,2.23,-,17.63,-15.51,-8.73,21.82,,16.25,1.96,1.55,17.59,15.65,0.16,-,0.06,1.04,,35.92,29.66%,54330000,49910000,8.31,-0.001,-0.49,7.54,18.65,201690,1.73,20.34,8.36,27.22,-22.06,-17.4,2.82,3.22,3,0.78,0.85,1.79,9.25,11.81,10.47,-24.23,44.95,68.81,0.89,-0.62,20510
SFE,"Safeguard Scientifics, Inc.",Financial,Asset Management,USA,17910000,1.09,11.12,124649,-,-,-,-,-,0.57,1.1,-,,,27.44,,0,,-27.14,-29.38,-33.38,10.41,10.41,0.03,0.05,,0,-,16090000,13250000,20.05,0.009,-2.07,1.16,2.34,65780,3.06,1,-15.13,-41.95,-68.14,-67.42,4.65,3.73,2,4.36,0.94,0.04,2.88,-0.14,-32.54,-68.92,6.74,55.58,-8.18,12.24,124649
SFIG,WisdomTree U.S. Short-Term Corporate Bond Fund,Financial,Exchange Traded Fund,USA,,47.29,-0.1,135,-,-,-,-,-,-,-,-,,,,,,3.24,,,,-,-,-,-,,,-,,,,,,,-,3320,-0.1,1.5,1.24,0.88,0.67,1.23,0.1,0.09,-,0.52,0.12,0.1,0.41,1.23,0.89,-0.76,2.31,61.57,0.08,-0.13,135
SFIX,Stitch Fix Inc,Consumer Cyclical,Apparel Retail,USA,476280000,4.03,0.38,530875,-,-,-,-,0.31,2.09,1.85,6.2,45.78,23.01,,20.3,7.51,,-20.78,-54.13,-43.36,1.66,1.07,0.51,0.63,39.62,-6.43,-9.79%,87920000,86380000,26.73,-0.001,0.71,10.34,4.79,1860000,-2.89,34.33,8.33,-9.64,1.51,29.58,9.4,7.73,3.25,0.87,2.06,0.28,12.01,18.12,2.99,-33.17,53.23,61.23,3.07,-2.01,530875
SFL,SFL Corporation Ltd,Industrials,Marine Shipping,Bermuda,1510000000,11.02,-1.34,258168,-,-,11.84,-,2.05,1.33,10.44,-,-68.73,93.61,7.62,-7.7,12.35,8.85,2.74,9.56,3.43,0.32,0.32,1.83,2.4,32.9,30.54,13.64%,138560000,103780000,24.5,,-4.8,1.83,2.73,697080,-4.25,2.41,-1.08,18.58,15.84,19.74,1.93,1.99,2.5,1.07,0.73,0.23,-1.4,-0.35,9.85,-5.36,31.04,46.34,-1.16,0,258168
SFLR,Innovator Equity Managed Floor ETF,Financial,Exchange Traded Fund,USA,,26.74,0,2331,-,-,-,-,-,-,-,-,,,,,,0.59,,,,-,-,-,-,,,-,,,,,,,-,65000,1.02,3.23,1.29,5.14,14.35,17.64,0.57,0.7,-,0.21,0.69,0.2,1.8,3.58,5.58,-0.56,18.96,70.74,0.3,0.11,2331
SFM,Sprouts Farmers Market Inc,Consumer Defensive,Grocery Stores,USA,4700000000,46.29,0.42,223259,19.02,18.99,16.53,2.27,0.7,4.22,18.53,15.72,16.86,0.16,15.8,8.36,6.79,,8.05,23.56,9.56,1.15,0.55,1.38,1.48,35,5.81,3.78%,105070000,101070000,0.48,-0.494,-2.69,16.81,10.57,1610000,2.44,14.07,17.26,36.01,34.32,43.74,2,2.22,3.62,0.86,0.41,1.02,8.8,9.38,22.81,0,54.58,71.43,0.02,1.09,223259
SFNC,Simmons First National Corp.,Financial,Banks - Regional,USA,2200000000,17.55,-1.38,71916,9.56,9.6,12.87,1.92,1.67,0.68,-,12.84,-34.31,-12.9,9.14,5,16.43,4.53,0.85,7.28,4.63,0.14,-,0.54,0.56,,20.89,17.64%,127050000,123120000,1.64,-0.008,-0.75,2.4,5.51,536300,4.24,19.27,2.67,-3.01,-16.31,-17.98,3.02,2.96,3.33,0.88,0.84,0.53,7.79,10.77,2.02,-25.25,32.49,69.42,-0.17,-0.34,71916
SFST,Southern First Bancshares Inc,Financial,Banks - Regional,USA,259450000,32.08,-0.22,591,17.56,17.54,19.08,2.19,1.5,0.85,-,15.08,-58.03,10.89,15.37,8,13.33,,0.4,4.99,2.28,0.05,-,1.13,1.13,,11.1,8.54%,8010000,7550000,6.6,0.009,-6.27,1.04,5.4,14590,3.52,18.07,17.38,22.91,-32.21,-29.29,2.79,2.99,3,1.02,0.81,0.92,8.65,14.82,14.16,-32.58,55.9,70.07,-0.15,0.78,591
SFWL,Shengfeng Development Ltd.,Industrials,Integrated Freight & Logistics,China,1240000000,15,-0.98,149873,-,-,-,-,-,12.12,39.07,-,,,,,17,,,,,1.2,1.2,0.13,0.65,,,-,40520000,7170000,91.3,,,4.55,1.53,213720,13.61,27.66,23.63,62.94,,269.65,9.46,12.11,-,0.81,-,1.4,17.44,20.22,72.01,-15.57,405.44,59.98,-0.93,-0.99,149873
SFY,SoFi Select 500 ETF,Financial,Exchange Traded Fund,USA,,16.43,0.09,121099,-,-,-,-,-,-,-,-,,,,,,1.4,,,,-,-,-,-,,,-,,,,,,,-,142060,1.23,7.21,3.45,7.14,18.71,24.15,0.72,0.73,-,1.33,1.02,0.14,2.25,5.88,8.67,0.43,26.53,71.86,0.73,-0.18,121099
SFYF,SoFi Social 50 ETF,Financial,Exchange Traded Fund,USA,,28.67,-1.14,548,-,-,-,-,-,-,-,-,,,,,,1.71,,,,-,-,-,-,,,-,,,,,,,-,2100,1.38,8.32,2.84,5.97,29.76,46.97,0.93,0.78,-,0.79,1.52,0.35,1.81,6.24,9.96,-5.32,53.57,61.71,-0.66,-0.35,548
SFYX,SoFi Next 500 ETF,Financial,Exchange Traded Fund,USA,,12.16,0.08,14405,-,-,-,-,-,-,-,-,,,,,,1.58,,,,-,-,-,-,,,-,,,,,,,-,26260,-0.08,9.75,0.16,1.5,6.49,10.24,1.09,1.12,-,0.6,1.13,0.15,3.29,5.7,3.66,-5.74,13.54,65.69,0.58,-0.49,14405
SG,Sweetgreen Inc,Consumer Cyclical,Restaurants,USA,1160000000,10.27,-0.48,334206,-,-,-,-,2.12,2.33,4.24,-,40.84,24.46,,27.4,24.28,,-17.69,-25.8,-18.1,3.68,3.64,0.54,0.6,6.25,-22.19,-25.43%,97660000,89130000,20.72,-0.015,17.57,13.38,7.92,1510000,3.92,15.13,-22.18,-1.05,-5.31,20.77,4.62,4.52,1.67,0.99,1.78,0.49,5.61,-0.37,-3.92,-37.58,69.67,53.92,0.68,-0.29,334206
SGA,"Saga Communications, Inc.",Communication Services,Broadcasting,USA,140270000,22.97,0.31,11310,12.5,12.52,12.57,6.27,1.24,0.77,3.38,11.87,-3.29,24.49,24.34,2,0.24,4.35,4.56,5.98,5.86,3.37,3.37,0.04,0.04,25.55,11.97,9.73%,6110000,4580000,25.23,,-13.91,0.11,0.24,21390,16.4,17.81,12.41,12.3,-8.4,-1.36,4.2,4.14,1,0.96,0.38,0.82,12.21,14.29,9.12,-14.63,23.27,73.77,1.04,0.83,11310
SGBX,Safe & Green Holdings Corp,Industrials,Metal Fabrication,USA,7420000,0.46,-2.54,71671,-,-,-,-,0.41,1.35,10.79,-,-118.64,-3.1,56.27,,98.63,,-60.47,-141.93,-187.92,0.45,0.43,0.59,2.07,-46.87,-83.9,-87.93%,12590000,10260000,37.74,,3.06,2.78,0.16,1840000,-15.69,9.52,-29.89,4.42,-20.84,-28.35,11.35,29.42,1,0.07,-2.6,0.1,-22.4,-9.44,-6.42,-65.93,42.5,40.96,-2.13,-0.42,71671
SGC,Superior Group of Companies Inc..,Consumer Cyclical,Apparel Manufacturing,USA,224040000,13.57,4.8,50631,29.53,30.18,19.41,-,0.41,1.15,12.67,3.91,-23.66,50.7,,-12,17.63,4.09,1.67,3.86,2.38,3.16,1.97,0.6,0.62,35.38,2.64,1.36%,16380000,11250000,31.84,0,-4.71,0.68,2.25,33910,13.33,36.67,83.91,62.66,43.42,38.57,8.97,6.5,1,2.88,1.32,0.74,21.11,47.43,56.13,4.59,95.3,77.23,7.64,0.31,50631
SGD,Safe and Green Development Corp,Real Estate,Real Estate - Development,USA,15900000,1.58,-7.56,63205,-,-,-,-,-,3.42,520,-,,,,,0,,,,,0.06,0.06,0,1.45,,,-,16300000,3450000,65.54,,,12.81,0.23,1920000,-20.1,201.56,,,,-76.52,12.94,90.32,-,0.11,-,0.71,-31.79,-1.65,-15.39,-85.18,305.65,42.06,-8.28,-1.74,63205
SGDJ,Sprott Junior Gold Miners ETF,Financial,Exchange Traded Fund,USA,,28.16,-2.53,5762,-,-,-,-,-,-,-,-,,,,,,2.5,,,,-,-,-,-,,,-,,,,,,,-,16340,-6.82,5.8,3.86,-5.91,-5.41,-1.91,2.41,2.12,-,0.86,1.38,0.78,-1.23,3.35,-3.76,-24.15,17.7,48.08,-0.49,-1.46,5762
SGDM,Sprott Gold Miners ETF,Financial,Exchange Traded Fund,USA,,23.79,-2.04,7603,-,-,-,-,-,-,-,-,,,,,,1.47,,,,-,-,-,-,,,-,,,,,,,-,24590,-5.8,4.67,-2.13,-10.65,-4.19,-3.04,2.66,2.16,-,0.65,0.96,0.62,-0.95,0.61,-7.24,-23.55,10.63,46.21,-0.01,-1.15,7603
SGE,Strong Global Entertainment Inc,Technology,Computer Hardware,USA,10720000,1.36,3.76,1896,13.37,14.75,-,-,0.24,1.27,3.8,15.55,,,,,11.32,,2.54,7.7,4.84,0.88,0.68,0.59,0.94,30.36,3.43,1.43%,7000000,1630000,79.34,,,0.37,0.79,7680,-14.72,-16.77,-24.86,-58.51,,-62.53,12.22,16.41,-,0.38,-,0.23,-11.07,-22.14,-41.29,-68.05,16.81,42.43,4.51,0,1896
SGEN,Seagen Inc,Healthcare,Biotechnology,USA,41650000000,220.73,0.84,872895,-,-,-,-,18.13,16.35,33.7,-,-26.21,55.57,-30.39,,42.02,,-20.69,-27.93,-28.16,2.67,2.12,0.04,0.05,74.65,-34.37,-32.61%,186560000,186490000,1.15,-0.021,-2.09,5.47,7.42,1380000,3.97,4.07,6.87,12.4,76.94,72.44,1.13,0.75,2.6,1.54,0.27,1.75,3.52,3.42,9.86,0.84,80.66,74.72,0.73,0.47,872895
SGH,SMART Global Holdings Inc,Technology,Semiconductors,USA,903410000,17.38,-0.8,93815,-,-,7.81,-,0.57,4.1,2.33,17.07,-63.18,142.3,,,3.33,,1.18,6.11,-17.97,2.13,1.72,3.69,3.85,26.36,4.22,-11.76%,51900000,49940000,3.8,-0.034,-0.28,7.39,4.59,804180,2.87,17.11,-25.91,-25.91,5.65,18.21,3.14,3.01,1.17,0.56,1.58,0.61,6.11,2.83,-13.9,-41.35,38.94,61.75,-0.62,1.09,93815
SGHC,Super Group (SGHC) Limited,Consumer Cyclical,Gambling,United Kingdom,1490000000,2.99,-0.67,50109,-,-,13.97,-,-,-,4.88,-,-67.52,135,,,0,,,,,1.31,-,0.04,0.05,,0,-,497890000,142130000,71.49,,8.53,1.1,4.97,315630,-1.32,-15.3,-16.01,-16.01,-3.86,-0.33,3.08,4.15,2,0.71,0.62,0.13,-4.69,-13.25,-14.22,-28.47,16.34,37.5,-0.33,0,50109
SGHT,Sight Sciences Inc,Healthcare,Medical Devices,USA,134060000,2.73,-4.88,98935,-,-,-,-,1.64,1.06,0.94,-,30.55,8.2,-55.84,,87.82,,-30.74,-41.17,-38.4,12.11,11.47,0.27,0.27,84.58,-76.31,-74.55%,48300000,26860000,44.91,0.047,-3.72,3.61,1.92,504700,-4.11,59.54,-14.63,-65.3,-76.8,-77.07,8.7,11.16,2.67,0.47,2.65,0.31,5.2,-2.4,-58.93,-81.69,169.23,50.4,-3.11,0.7,98935
SGLC,SGI U.S. Large Cap Core ETF,Financial,Exchange Traded Fund,USA,,29.18,0.2,7489,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,-,,,-,,,,,,,-,17470,1.29,6.95,5.27,9.43,,15.35,0.7,0.64,-,3.55,-,0.25,2.29,5.83,7.81,0.19,17.24,70.13,0.05,0.24,7489
SGLY,Singularity Future Technology Ltd,Industrials,Integrated Freight & Logistics,USA,9270000,0.53,-2.04,5747,-,-,-,-,2.12,0.8,0.8,-,,,,,-6.64,,-64.48,-105.08,-241.3,2.29,2.29,0.02,0.05,2.89,-329.75,-526.95%,17720000,17480000,0.22,,-2.91,1.61,13.33,21100,-2.97,2.14,-6.71,12.1,-38.56,21.43,11.61,10.29,1,2.17,1.03,0.05,2.39,-0.83,-5.55,-48.74,45.71,50.72,2,-7.41,5747
SGMA,Sigmatron International Inc.,Technology,Electronic Components,USA,17230000,2.83,-6.89,69103,-,-,-,-,0.04,0.25,10.45,11.12,,,-29.21,,9.16,,-6.35,-21.98,-19.4,2.18,0.38,0.69,1.44,13.03,4.03,-5.66%,6090000,4630000,24.09,,23.36,3.02,2.6,53700,-23.86,-12.62,-19.78,-16.72,-45.28,-26.04,10.07,5.62,-,1.56,0.99,0.22,-17.28,-9.87,-23.88,-64.01,37.19,33.05,-5.65,-1.31,69103
SGML,Sigma Lithium Corporation,Basic Materials,Other Industrial Metals & Mining,Brazil,3070000000,28,-4.86,234683,-,-,19.56,-,32.08,19.2,110.27,-,123.76,547.99,37.17,,0,,-32.47,-52.53,-30.51,1.54,1.22,0.58,0.72,63.58,-69.85,-80.50%,104710000,44900000,59,,,21,7.4,1270000,-5.56,27.12,-12.17,-31.04,-22.28,0,6.09,6.46,1.14,0.54,-,1.84,0.33,3.26,-17.81,-34.65,33.11,49.94,-2.79,-1.36,234683
SGMO,Sangamo Therapeutics Inc,Healthcare,Biotechnology,USA,79360000,0.45,-7.92,396045,-,-,-,-,0.41,0.61,0.62,-,-9.52,62.45,-12.22,,32.37,,-61.33,-112.37,-146.86,3.04,3.04,0.26,0.26,89.77,-53.28,-123.87%,166790000,158230000,10.78,-0.238,8.62,6.52,4.92,2100000,-7.16,36.77,-54.7,-60.52,-87.1,-85.67,18.14,15.13,2.2,0.47,0.98,0.06,13.19,-3.69,-61.32,-88.02,54.62,51.06,-4.32,-3.01,396045
SGMT,Sagimet Biosciences Inc,Healthcare,Biotechnology,USA,81890000,3.83,6.08,21884,-,-,-,-,-,0.83,0.8,-,,,,,0,,,,,20.36,20.36,0,0,,,-,21380000,11150000,47.84,0.007,,5.14,4.11,139450,-5.67,36.79,-68.45,,,-75.99,9.87,16.63,1,0.7,-,0.55,11.78,-16.29,-58.17,-79.11,79.81,47.49,3.79,1.65,21884
SGN,"Signing Day Sports, Inc.",Technology,Software - Application,USA,10600000,1.07,-0.94,63444,-,-,-,-,49,-,98,-,24.2,,,,,,,,,0.1,0.1,-,-,-54.2,,-,8940000,3490000,60.94,0.009,,,-,627710,-17.94,,,,,-50.25,12.99,,-,0.33,-,0.44,-35.68,-35.68,-35.68,-81.14,-9.43,-,-11.1,0,63444
SGOL,abrdn Physical Gold Shares ETF,Financial,Exchange Traded Fund,USA,,18.94,-1.1,1011755,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,-,,,-,,,,,,,-,2140000,-2.27,1.17,3.55,1.12,10.56,8.47,0.75,0.76,-,0.91,0.2,0.21,-1.07,1.21,1.67,-4.53,11.47,45.78,-0.42,-0.68,1011755
SGOV,iShares 0-3 Month Treasury Bond ETF,Financial,Exchange Traded Fund,USA,,100.43,0.01,1244582,-,-,-,-,-,-,-,-,,,,,,4.73,,,,-,-,-,-,,,-,,,,,,,-,3240000,0.1,0,0.05,0.07,0.2,0.29,0.01,0.01,-,0.76,0,0.05,-0.08,-0.05,-0.01,-0.31,0.47,45.21,0,0.02,1244582
SGRP,"Spar Group, Inc.",Industrials,Specialty Business Services,USA,21030000,0.9,-2.8,443,15.03,15.12,15.17,-,0.08,0.85,2.63,-,0,-14.29,3.72,,8.19,,1.43,5.83,5.34,1.53,1.53,0.08,1.03,19.79,3.2,0.54%,22850000,9200000,60.41,,36.84,0.02,0.13,14490,-1.29,-6.94,-13.43,-30.21,-30.75,-30.75,7.01,4.66,1,1.42,0.7,0.06,-4.34,-4.68,-20.59,-35.69,5.97,42.04,-1.07,-2.23,443
SGRY,Surgery Partners Inc,Healthcare,Medical Care Facilities,USA,4050000000,32,0.06,183554,-,-,33.39,-,1.5,2.04,17.35,27.94,479.51,4.34,18.22,75,14.15,,-0.52,-2.16,-0.7,1.75,1.61,1.44,1.49,19.21,14.47,-1.26%,125960000,65220000,48.44,0,0.52,11.99,9.03,866560,-9.24,25.8,-2.04,-17.91,20.76,15.69,3.93,4.04,1.2,0.99,2.82,1.39,1.2,15.2,-5.8,-29.61,46.17,56.15,0.91,-0.13,183554
SGU,Star Group L.P.,Energy,Oil & Gas Refining & Marketing,USA,492210000,13.85,0.36,30567,21.05,21.08,-,-,0.26,1.87,8.99,4.31,,,-1.81,,4.32,4.61,2.64,8.91,4.99,0.69,0.53,0.76,0.91,23.33,3.92,1.21%,35600000,29270000,17.75,-0.003,-6.89,0.27,2.59,30650,3.35,19.83,15.74,-6.96,63.34,15.35,9.21,4.89,1,2.94,0.5,0.7,12.64,16.72,9.4,-8.67,63.15,66.78,3.5,-2.26,30567
SH,ProShares Short S&P500 -1x Shares,Financial,Exchange Traded Fund,USA,,13.65,0.08,16356529,-,-,-,-,-,-,-,-,,,,,,3.77,,,,-,-,-,-,,,-,,,,,,,-,22480000,-0.95,-5.43,-3.14,-5.23,-12.6,-15.22,0.76,0.72,-,1.04,-0.93,0.12,-1.55,-4.58,-6.11,-16.73,0.89,31.04,-0.51,0.15,16356529
SHAG,WisdomTree Yield Enhanced U.S. Short-Term Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,,46.81,-0.06,61,-,-,-,-,-,-,-,-,,,,,,2.87,,,,-,-,-,-,,,-,,,,,,,-,7820,-0.02,1,0.69,-0.03,-0.16,0.33,0.11,0.14,-,0.41,0.09,0.11,0.26,0.84,0.23,-2.11,1.81,57.73,0.04,-0.09,61
SHAK,Shake Shack Inc,Consumer Cyclical,Restaurants,USA,2650000000,66.68,8.89,1386601,2125.4,2087.3,140.63,-,2.51,6.3,9.21,-,212.04,34.84,-127.84,,21.72,,0.15,0.57,0.21,2.12,2.09,1.72,1.84,12.69,2.34,0.22%,39280000,37390000,5.27,-0.003,1.71,7.64,3.71,770730,7.69,21.86,7.15,-2.79,36.78,60.92,3.51,2.96,2.43,3.38,1.68,2.21,9.81,15.02,4.8,-17.06,63.68,68.62,5.76,3.62,1386601
SHAP,Spree Acquisition Corp 1 Ltd,Financial,Shell Companies,Israel,64910000,10.91,-0.09,540,37.61,37.71,-,-,13.26,0.33,-,16.1,,,,,0,,0.83,0.87,0.87,-,-,0,0,,35.15,35.15%,950000,900000,84.9,,10.68,0.52,0.04,121690,2.15,-0.36,2.92,5.3,9.85,6.12,0.23,0.24,-,1.68,-0.01,0.06,0.42,0.69,4.18,-4.54,7.37,54.35,-0.64,0.73,540
SHBI,Shore Bancshares Inc.,Financial,Banks - Regional,USA,430620000,12.95,-0.15,7828,17.14,17.12,8.21,1.71,2.03,0.85,-,3.4,-46.07,86.61,12.15,10,21.38,3.71,0.27,2.9,2.12,0.03,-,0.17,0.17,,15.8,5.91%,33150000,30140000,9.07,0.004,-0.31,0.5,2.25,67620,-0.15,15.37,17.36,6.96,-33.79,-25.93,2.75,2.56,1.67,0.7,0.91,0.36,6.26,15.47,6.39,-34.5,33.64,66.82,-1.15,0.62,7828
SHC,Sotera Health Co,Healthcare,Diagnostics & Research,USA,4060000000,14.39,-0.24,71537,-,-,16.53,-,4.14,10.88,16.26,-,-15.98,8.8,-152.24,18,7.76,,-10.48,-62.25,-11.41,2.59,2.38,6.11,6.16,47.96,31.94,-30.92%,282420000,98370000,65.2,,-1.25,10.32,11.3,898280,2.62,11.62,-2.16,-2.22,69.51,74.19,2.38,2.67,2.17,0.47,2.16,0.41,5.38,6.52,-8.39,-25.21,89.43,64.78,0.48,0.28,71537
SHCO,Soho House & Co Inc,Consumer Cyclical,Lodging,United Kingdom,1240000000,6.34,0.08,26618,-,-,-,-,1.12,-,7.67,-,70.04,57.69,-25.5,,22.65,,-1.94,-982.86,-2.29,0.95,0.81,-,-,14.81,-0.74,-4.25%,53720000,50790000,74.16,-0.001,-1.38,3.54,6.68,269310,-2.73,-21.23,-11.45,12.83,68.95,71.66,3.21,5.85,1.57,0.36,0.75,0.34,-2.18,-8.08,-1.61,-24.33,108.44,44.72,1.58,-0.16,26618
SHCR,Sharecare Inc,Healthcare,Health Information Services,USA,332630000,0.93,-1.01,106349,-,-,-,-,0.72,0.73,2.59,-,-150,43.33,,,16.36,,-17.66,-21.45,-23.18,2.43,2.43,0,0,29.96,-18.5,-25.55%,354460000,281320000,20.17,,24.67,2.93,7.53,1100000,1.37,-9.36,3.32,-40.34,-54.89,-41.08,6.31,7.14,1.5,0.56,0.28,0.07,-2.45,-8.12,-32.66,-65.21,22.51,45.35,0.46,-0.15,106349
SHDG,Soundwatch Hedged Equity ETF,Financial,Exchange Traded Fund,USA,,24.54,0.1,1942,-,-,-,-,-,-,-,-,,,,,,0.77,,,,-,-,-,-,,,-,,,,,,,-,7100,0.78,5.12,2.17,8.28,,16.35,0.41,0.44,-,0.33,0.75,0.13,1.41,4.27,6.08,-0.37,18.4,70.97,-0.24,0.43,1942
SHE,SPDR MSCI USA Gender Diversity ETF,Financial,Exchange Traded Fund,USA,,91.91,0.03,627,-,-,-,-,-,-,-,-,,,,,,1.5,,,,-,-,-,-,,,-,,,,,,,-,4880,1.04,6.39,3.64,7.1,13.8,17,0.54,0.51,-,0.83,1.02,0.63,2.08,5.66,7.38,0.25,19.62,70.16,0.39,-0.06,627
SHEL,Shell Plc ADR,Energy,Oil & Gas Integrated,United Kingdom,2.091E+11,63.97,-0.22,2469210,7.6,7.59,7.54,-,0.66,1.11,4.86,5.32,-24.41,3.33,29.52,-9,11.94,3.99,6.89,15.51,11.13,1.47,1.15,0.38,0.43,13.33,8.74,9.26%,3490000000,3260000000,0.17,,0.23,0.24,1.37,5750000,-1.56,-1.43,-0.3,10.48,12.88,12.17,1.23,1.23,1.38,0.8,0.64,1.03,-2.28,-2.83,3.14,-7.07,21.75,41.96,-0.31,-0.09,2469210
SHEN,Shenandoah Telecommunications Co.,Communication Services,Telecom Services,USA,1040000000,20.76,-0.17,26546,291.92,292.42,-,11.98,3.69,1.6,29.18,-,151.18,-100,,24.4,-7.46,0.43,0.37,0.56,0.43,0.85,0.85,0.3,0.31,37.49,2.41,1.27%,50110000,45710000,9.07,,-1.09,1.64,6.22,120450,-7.29,-11.28,1.06,1.35,15.33,32.18,3.93,2.89,3,1.14,0.57,0.72,-7.97,-7.76,2.09,-17.72,34.38,34.47,0.57,0.24,26546
SHFS,SHF Holdings Inc,Financial,Banks - Regional,USA,44370000,0.95,-4.51,150073,-,-,-,-,2.62,1.62,4.9,-,,,,,35.3,,-66.32,-196.77,-143.07,0.53,0.53,0.47,0.57,91.72,-35.86,-340.84%,23730000,17330000,62.8,0.008,-59.98,4.01,2.89,240120,20.47,44.7,122.22,63.67,-75.31,-43.66,12.19,8.42,1,1.49,-0.09,0.07,33.08,37.65,71.53,-75.31,203.03,72.98,4.17,-4,150073
SHG,Shinhan Financial Group Co. Ltd. ADR,Financial,Banks - Regional,South Korea,14360000000,27.85,-0.68,28865,4.77,4.77,4.04,1.29,0.51,0.39,-,-,-1.19,4.29,3.87,3.7,5.87,5.98,0.61,8.97,2.42,0.24,-,2.42,2.76,,16.64,10.83%,515500000,515490000,0,,-0.26,0.01,0.55,117320,-0.29,6.17,2.05,1.49,-2.07,-0.21,0.89,1,1.67,1.37,0.89,0.38,-0.19,3.75,3.77,-23.94,11.52,54.05,0.11,-0.68,28865
SHIM,Shimmick Corp.,Industrials,Engineering & Construction,USA,163580000,6.18,0.65,26012,-,-,-,-,-,-,-,-,,,,,15.98,,,,,-,-,-,-,,,-,25490000,1970000,92.55,,,0,0,99500,-0.65,,,,,-3.91,3.85,,-,0.51,-,0.4,-2.02,-2.02,-2.02,-12.77,5.85,-,-2.38,2.61,26012
SHIP,Seanergy Maritime Holdings Corp,Industrials,Marine Shipping,Greece,128240000,7.08,0.71,63083,-,-,8.24,-,1.3,0.64,5.85,-,-125.27,357.42,,,22.68,14.1,-1.71,-3.65,-1.85,0.51,0.48,1.03,1.03,25.58,3.45,-8.22%,18190000,15130000,16.81,,-87.64,2.25,2.61,130580,1.3,37.18,34.03,67.3,39.78,41.47,5.55,5.33,1,0.74,0.77,0.34,11.15,18.22,31.24,-7.03,73.95,65.43,0,-0.14,63083
SHLD,Global X Defense Tech ETF,Financial,Exchange Traded Fund,USA,,27.27,0.55,2155,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,-,,,-,,,,,,,-,3370,-0.76,4.11,,,,9.56,0.58,0.77,-,1.13,-,0.27,0.76,4.58,5.73,-0.99,15.05,59.35,0.51,-0.04,2155
SHLS,Shoals Technologies Group Inc,Technology,Solar,USA,2340000000,13.72,2.93,745252,16.78,16.94,15.97,0.46,5.21,4.51,256.11,25.8,79.07,30.67,66.11,36.8,33.89,,19.85,49.36,19.07,2.54,1.82,0.36,0.36,31.79,15.57,30.01%,169940000,163920000,3.54,-0.003,-7.4,14.65,6.76,3550000,-3.46,7.8,-36.8,-45.89,-43.41,-43.41,4.96,5.81,1.61,0.86,1.85,0.85,-1.87,-7.67,-32.9,-53.62,15.28,45.66,4.88,0.15,745252
SHLT,SHL Telemedicine Ltd. ADR,Healthcare,Health Information Services,Israel,134970000,8.23,-2.95,311,-,-,-,-,2.44,1.81,4.7,-,,,,,10.59,,-1.96,-3.57,-2.38,2.8,2.54,0.26,0.32,43.92,-13.56,-4.05%,14680000,,,,,,0.61,4410,-4.94,-5.26,-3.97,-10.84,,-60.23,1.86,5.76,-,0.07,-,0.57,-5.1,-14.11,-16.54,-83.65,20.31,39.35,0.83,-1,311
SHM,SPDR Nuveen Bloomberg Short Term Municipal Bond ETF,Financial,Exchange Traded Fund,USA,,47.54,0.01,196405,-,-,-,-,-,-,-,-,,,,,,1.09,,,,-,-,-,-,,,-,,,,,,,-,540290,0.23,1.91,1.69,1.58,1.15,1.26,0.16,0.21,-,0.9,0.08,0.11,0.76,1.93,1.43,-0.4,3.28,71.64,0,0.08,196405
